customer_id,revenue
C1154,6096425.388824776
C1155,6162366.727086914
C1156,6229021.312836645
C1157,6296396.860839716
C1158,6364501.169307819
C1159,6433342.120801212
C1160,6502927.683140994
C1161,6573265.910331352
C1162,6644364.943491795
C1163,6716233.0117993355
C1164,6788878.433441058
C1165,6862309.616576796
C1166,6936535.060312349
C1167,7011563.355683237
C1168,7087403.186648959
C1169,7164063.331098142
C1170,7241552.661864556
C1171,7319880.14775398
C1172,7399054.854582384
C1173,7479085.946225135
C1174,7559982.685677678
C1175,7641754.4361277195
C1176,7724410.662038824
C1177,7807960.930245986
C1178,7892414.91106281
C1179,7977782.379400819
C1180,8064073.215900878
C1181,8151297.408076709
C1182,8239465.051470913
C1183,8328586.350823508
C1184,8418671.62125293
C1185,8509731.28945007
C1186,8601775.894884963
C1187,8694816.091026697
C1188,8788862.64657654
C1189,8883926.446714215
C1190,8980018.494357837
C1191,9077149.911437472
C1192,9175331.94018229
C1193,9274575.944421913
C1194,9374893.410901565
C1195,9476295.950611629
C1196,9578795.300131593
C1197,9682403.32298833
C1198,9787132.011029376
C1199,9892993.485810751
C1200,10000000.0
